route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed,route_variant
04250625-12,20250504,20250504-12-12233,12B - Niagara Falls,,1,MDDS1116,388759,1,1,12B
04250625-18,20250504,20250504-18-18300,18 - Aldershot GO,,0,MDDS1116,388775,1,1,18
04250625-47,20250504,20250504-47-47581,47 - Hamilton GO,,1,MDDS1115,388881,1,1,47
04250625-47,20250504,20250504-47-47530,47 - Hwy. 407 Bus Term,,0,MDDS1115,388877,1,1,47
04250625-47,20250504,20250504-47-47331,47 - Hamilton GO,,1,MDDS1115,388881,1,1,47
04250625-47,20250504,20250504-47-47290,47 - Hwy. 407 Bus Term,,0,MDDS1115,388877,1,1,47
04250625-16,20250504,20250504-16-16481,16 - Hamilton GO,,1,MDDS1114,388768,1,1,16
04250625-16,20250504,20250504-16-16460,16 - Union Station,,0,MDDS1114,388767,1,1,16
04250625-47,20250504,20250504-47-47311,47 - Hamilton GO,,1,MDDS1114,388881,1,1,47
04250625-47,20250504,20250504-47-47270,47 - Hwy. 407 Bus Term,,0,MDDS1114,388877,1,1,47
04250625-18,20250504,20250504-18-18670,18 - Aldershot GO,,0,MDDS1113,388775,1,1,18
04250625-16,20250504,20250504-16-16461,16 - Hamilton GO,,1,MDDS1113,388768,1,1,16
04250625-16,20250504,20250504-16-16440,16 - Union Station,,0,MDDS1113,388767,1,1,16
04250625-40,20250504,20250504-40-40271,40 - Hamilton GO,,1,MDDS1113,388865,1,1,40
04250625-40,20250504,20250504-40-40150,40 - Richmond Hill Ctr,,0,MDDS1113,388864,1,1,40
04250625-47,20250504,20250504-47-47471,47 - Hamilton GO,,1,MDDS1112,388881,1,1,47
04250625-47,20250504,20250504-47-47430,47 - Hwy. 407 Bus Term,,0,MDDS1112,388877,1,1,47
04250625-47,20250504,20250504-47-47271,47 - Hamilton GO,,1,MDDS1112,388881,1,1,47
04250625-47,20250504,20250504-47-47230,47 - Hwy. 407 Bus Term,,0,MDDS1112,388877,1,1,47
04250625-18,20250504,20250504-18-18331,18 - Hamilton GO,,1,MDDS1111,388773,1,1,18
04250625-12,20250504,20250504-12-12442,12B - Burlington GO,,0,MDDS1111,388760,1,1,12B
04250625-12,20250504,20250504-12-12305,12D - Niagara Falls,,1,MDDS1111,388762,1,1,12D
04250625-18,20250504,20250504-18-18111,18A - West Harbour GO,,1,MDDS1111,388779,1,1,18A
04250625-16,20250504,20250504-16-16180,16 - Union Station,,0,MDDS1111,388767,1,1,16
04250625-16,20250504,20250504-16-16441,16 - Hamilton GO,,1,MDDS1110,388768,1,1,16
04250625-16,20250504,20250504-16-16420,16 - Union Station,,0,MDDS1110,388767,1,1,16
04250625-47,20250504,20250504-47-47251,47 - Hamilton GO,,1,MDDS1110,388881,1,1,47
04250625-47,20250504,20250504-47-47210,47 - Hwy. 407 Bus Term,,0,MDDS1110,388877,1,1,47
04250625-18,20250504,20250504-18-18590,18 - Aldershot GO,,0,MDDS1109,388775,1,1,18
04250625-12,20250504,20250504-12-12402,12B - Burlington GO,,0,MDDS1109,388760,1,1,12B
04250625-12,20250504,20250504-12-12263,12B - Niagara Falls,,1,MDDS1109,388759,1,1,12B
04250625-18,20250504,20250504-18-18113,18H - Oakville GO,,1,MDDS1109,388778,1,1,18H
04250625-18,20250504,20250504-18-18090,18A - Union Station,,0,MDDS1109,388785,1,1,18A
04250625-40,20250504,20250504-40-40421,40 - Hamilton GO,,1,MDDS1108,388865,1,1,40
04250625-40,20250504,20250504-40-40330,40 - Richmond Hill Ctr,,0,MDDS1108,388864,1,1,40
04250625-40,20250504,20250504-40-40231,40 - Hamilton GO,,1,MDDS1108,388865,1,1,40
04250625-40,20250504,20250504-40-40090,40 - Richmond Hill Ctr,,0,MDDS1108,388864,1,1,40
04250625-16,20250504,20250504-16-16401,16 - Hamilton GO,,1,MDDS1107,388768,1,1,16
04250625-16,20250504,20250504-16-16380,16 - Union Station,,0,MDDS1107,388767,1,1,16
04250625-16,20250504,20250504-16-16261,16 - Hamilton GO,,1,MDDS1107,388768,1,1,16
04250625-16,20250504,20250504-16-16230,16 - Union Station,,0,MDDS1107,388767,1,1,16
04250625-15,20250504,20250504-15-15170,15 - Aldershot GO,,0,MDDS1107,388764,1,1,15
04250625-47,20250504,20250504-47-47391,47 - Hamilton GO,,1,MDDS1106,388881,1,1,47
04250625-47,20250504,20250504-47-47350,47 - Hwy. 407 Bus Term,,0,MDDS1106,388877,1,1,47
04250625-16,20250504,20250504-16-16221,16 - Hamilton GO,,1,MDDS1106,388768,1,1,16
04250625-18,20250504,20250504-18-18080,18J - Union Station,,0,MDDS1106,388784,1,1,18J
04250625-16,20250504,20250504-16-16341,16 - Hamilton GO,,1,MDDS1105,388768,1,1,16
04250625-16,20250504,20250504-16-16320,16 - Union Station,,0,MDDS1105,388767,1,1,16
04250625-40,20250504,20250504-40-40151,40 - Hamilton GO,,1,MDDS1105,388865,1,1,40
04250625-40,20250504,20250504-40-40040,40 - Richmond Hill Ctr,,0,MDDS1105,388864,1,1,40
04250625-16,20250504,20250504-16-16381,16 - Hamilton GO,,1,MDDS1104,388768,1,1,16
04250625-16,20250504,20250504-16-16360,16 - Union Station,,0,MDDS1104,388767,1,1,16
04250625-18,20250504,20250504-18-18091,18J - West Harbour GO,,1,MDDS1104,388783,1,1,18J
04250625-18,20250504,20250504-18-18060,18J - Union Station,,0,MDDS1104,388784,1,1,18J
04250625-16,20250504,20250504-16-16301,16 - Hamilton GO,,1,MDDS1103,388768,1,1,16
04250625-16,20250504,20250504-16-16290,16 - Union Station,,0,MDDS1103,388767,1,1,16
04250625-47,20250504,20250504-47-47111,47 - Hamilton GO,,1,MDDS1103,388881,1,1,47
04250625-47,20250504,20250504-47-47090,47 - Hwy. 407 Bus Term,,0,MDDS1103,388877,1,1,47
04250625-40,20250504,20250504-40-40341,40 - Hamilton GO,,1,MDDS1102,388865,1,1,40
04250625-40,20250504,20250504-40-40250,40 - Richmond Hill Ctr,,0,MDDS1102,388864,1,1,40
04250625-18,20250504,20250504-18-18061,18J - West Harbour GO,,1,MDDS1102,388783,1,1,18J
04250625-18,20250504,20250504-18-18050,18B - Union Station,,0,MDDS1102,388782,1,1,18B
04250625-40,20250504,20250504-40-40311,40 - Hamilton GO,,1,MDDS1101,388865,1,1,40
04250625-40,20250504,20250504-40-40210,40 - Richmond Hill Ctr,,0,MDDS1101,388864,1,1,40
04250625-40,20250504,20250504-40-40091,40 - Hamilton GO,,1,MDDS1101,388865,1,1,40
04250625-40,20250504,20250504-40-40010,40 - Richmond Hill Ctr,,0,MDDS1101,388864,1,1,40
04250625-15,20250504,20250504-15-15871,15 - Brantford Term,,1,hamlt007,388763,1,1,15
04250625-15,20250504,20250504-15-15840,15 - Aldershot GO,,0,hamlt007,388764,1,1,15
04250625-15,20250504,20250504-15-15601,15 - Brantford Term,,1,hamlt007,388763,1,1,15
04250625-15,20250504,20250504-15-15690,15 - Aldershot GO,,0,hamlt007,388764,1,1,15
04250625-47,20250504,20250504-47-47791,47 - Hamilton GO,,1,hamlt006,388881,1,1,47
04250625-47,20250504,20250504-47-47750,47 - Hwy. 407 Bus Term,,0,hamlt006,388877,1,1,47
04250625-47,20250504,20250504-47-47521,47 - Hamilton GO,,1,hamlt006,388881,1,1,47
04250625-47,20250504,20250504-47-47470,47 - Hwy. 407 Bus Term,,0,hamlt006,388877,1,1,47
04250625-40,20250504,20250504-40-40581,40 - Hamilton GO,,1,hamlt005,388865,1,1,40
04250625-40,20250504,20250504-40-40460,40 - Richmond Hill Ctr,,0,hamlt005,388864,1,1,40
04250625-15,20250504,20250504-15-15530,15B - Aldershot GO,,0,hamlt005,388766,1,1,15B
04250625-15,20250504,20250504-15-15081,15B - First Nations,,1,hamlt005,388765,1,1,15B
04250625-40,20250504,20250504-40-40501,40 - Hamilton GO,,1,hamlt004,388865,1,1,40
04250625-40,20250504,20250504-40-40380,40 - Richmond Hill Ctr,,0,hamlt004,388864,1,1,40
04250625-47,20250504,20250504-47-47291,47 - Hamilton GO,,1,hamlt004,388881,1,1,47
04250625-47,20250504,20250504-47-47250,47 - Hwy. 407 Bus Term,,0,hamlt004,388877,1,1,47
04250625-15,20250504,20250504-15-15491,15 - Brantford Term,,1,hamlt003,388763,1,1,15
04250625-15,20250504,20250504-15-15610,15 - Aldershot GO,,0,hamlt003,388764,1,1,15
04250625-15,20250504,20250504-15-15241,15 - Brantford Term,,1,hamlt003,388763,1,1,15
04250625-15,20250504,20250504-15-15440,15 - Aldershot GO,,0,hamlt003,388764,1,1,15
04250625-15,20250504,20250504-15-15340,15B - Aldershot GO,,0,hamlt003,388766,1,1,15B
04250625-15,20250504,20250504-15-15781,15B - First Nations,,1,hamlt002,388765,1,1,15B
04250625-15,20250504,20250504-15-15770,15B - Aldershot GO,,0,hamlt002,388766,1,1,15B
04250625-15,20250504,20250504-15-15331,15B - First Nations,,1,hamlt002,388765,1,1,15B
04250625-40,20250504,20250504-40-40331,40 - Hamilton GO,,1,hamlt002,388865,1,1,40
04250625-40,20250504,20250504-40-40230,40 - Richmond Hill Ctr,,0,hamlt002,388864,1,1,40
04250625-16,20250504,20250504-16-16161,16 - Hamilton GO,,1,hamlt002,388768,1,1,16
04250625-16,20250504,20250504-16-16120,16 - Union Station,,0,hamlt002,388767,1,1,16
04250625-18,20250504,20250504-18-18510,18 - Aldershot GO,,0,hamlt001,388775,1,1,18
04250625-15,20250504,20250504-15-15171,15 - Brantford Term,,1,hamlt001,388763,1,1,15
04250625-47,20250504,20250504-47-47171,47 - Hamilton GO,,1,hamlt001,388881,1,1,47
04250625-47,20250504,20250504-47-47160,47 - Hwy. 407 Bus Term,,0,hamlt001,388877,1,1,47
04250625-65,20250504,20250504-65-65941,65E - East Gwillimbury GO,,0,eggoG003,388902,1,1,65E
04250625-65,20250504,20250504-65-65910,65 - Union Station,,1,eggoG003,388903,1,1,65
04250625-96,20250504,20250504-96-96760,96Z - Finch Terminal,,1,eggoG003,389504,1,1,96Z
04250625-52,20250504,20250504-52-52801,52 - DC Oshawa GO,,0,eggoG003,388886,1,1,52
04250625-68,20250504,20250504-68-68381,68 - Barrie Terminal,,0,eggoG002,388926,1,1,68
04250625-68,20250504,20250504-68-68490,68 - Aurora GO,,1,eggoG002,388925,1,1,68
04250625-70,20250504,20250504-70-70160,70B - Old Elm GO,,1,eggoG002,388930,1,1,70B
04250625-65,20250504,20250504-65-65190,65E - Union Station,,1,eggoG001,388904,1,1,65E
04250625-70,20250504,20250504-70-70420,70D - Mount Joy GO,,1,DDS61002,388931,1,1,70D
04250625-70,20250504,20250504-70-70371,70D - Uxbridge,,0,DDS61002,388933,1,1,70D
04250625-70,20250504,20250504-70-70260,70D - Mount Joy GO,,1,DDS61002,388931,1,1,70D
04250625-71,20250504,20250504-71-71171,71 - Uxbridge,,0,DDS61002,388941,1,1,71
04250625-71,20250504,20250504-71-71140,71 - Union Station,,1,DDS61002,388940,1,1,71
04250625-70,20250504,20250504-70-70340,70D - Mount Joy GO,,1,DDS61001,388931,1,1,70D
04250625-70,20250504,20250504-70-70291,70D - Uxbridge,,0,DDS61001,388933,1,1,70D
04250625-65,20250504,20250504-65-65141,65C - Aurora GO,,0,DDS61001,388905,1,1,65C
04250625-65,20250504,20250504-65-65130,65E - Union Station,,1,DDS61001,388904,1,1,65E
04250625-94,20250504,20250504-94-94921,94 - Pickering GO,,0,DDS51004,389499,1,1,94
04250625-19,20250504,20250504-19-19881,19 - Square One,,1,DDS51004,388787,1,1,19
04250625-96,20250504,20250504-96-96830,96B - Finch Terminal,,1,DDS51004,389502,1,1,96B
04250625-96,20250504,20250504-96-96741,96Z - DC Oshawa GO,,0,DDS51004,389503,1,1,96Z
04250625-19,20250504,20250504-19-19670,19 - Finch Terminal,,0,DDS51004,388788,1,1,19
04250625-94,20250504,20250504-94-94861,94 - Pickering GO,,0,DDS51003,389499,1,1,94
04250625-19,20250504,20250504-19-19790,19 - Finch Terminal,,0,DDS51003,388788,1,1,19
04250625-94,20250504,20250504-94-94670,94 - Square One,,1,DDS51003,389500,1,1,94
04250625-94,20250504,20250504-94-94561,94 - Pickering GO,,0,DDS51003,389499,1,1,94
04250625-19,20250504,20250504-19-19471,19 - Square One,,1,DDS51003,388787,1,1,19
04250625-92,20250504,20250504-92-92410,92 - Yorkdale Term,,1,DDS51002,389496,1,1,92
04250625-92,20250504,20250504-92-92271,92 - DC Oshawa GO,,0,DDS51002,389495,1,1,92
04250625-52,20250504,20250504-52-52560,52 - Hwy. 407 Bus Term,,1,DDS51001,388888,1,1,52
04250625-52,20250504,20250504-52-52281,52 - DC Oshawa GO,,0,DDS51001,388886,1,1,52
04250625-52,20250504,20250504-52-52210,52 - Hwy. 407 Bus Term,,1,DDS51001,388888,1,1,52
04250625-33,20250504,20250504-33-33411,33G - Georgetown GO,,1,DDS32001,388846,1,1,33G
04250625-33,20250504,20250504-33-33331,33G - Georgetown GO,,1,DDS32001,388846,1,1,33G
04250625-36,20250504,20250504-36-36251,36B - Bramalea Term,,1,DDS32001,388857,1,1,36B
04250625-36,20250504,20250504-36-36160,36B - York Mills Term,,0,DDS32001,388856,1,1,36B
04250625-36,20250504,20250504-36-36151,36B - Bramalea Term,,1,DDS32001,388857,1,1,36B
04250625-36,20250504,20250504-36-36050,36B - York Mills Term,,0,DDS32001,388856,1,1,36B
04250625-27,20250504,20250504-27-27571,27B - Meadowvale GO,,1,DDS31005,388813,1,1,27B
04250625-27,20250504,20250504-27-27480,27B - Finch Terminal,,0,DDS31005,388815,1,1,27B
04250625-27,20250504,20250504-27-27381,27B - Meadowvale GO,,1,DDS31005,388813,1,1,27B
04250625-19,20250504,20250504-19-19330,19 - Finch Terminal,,0,DDS31005,388788,1,1,19
04250625-25,20250504,20250504-25-25262,25C - Square One,,0,DDS31005,388806,1,1,25C
04250625-16,20250504,20250504-16-16480,16 - Union Station,,0,DDS31004,388767,1,1,16
04250625-16,20250504,20250504-16-16361,16 - Hamilton GO,,1,DDS31004,388768,1,1,16
04250625-16,20250504,20250504-16-16300,16 - Union Station,,0,DDS31004,388767,1,1,16
04250625-31,20250504,20250504-31-31050,31K - Union Station,,0,DDS31004,388836,1,1,31K
04250625-16,20250504,20250504-16-16321,16 - Hamilton GO,,1,DDS31003,388768,1,1,16
04250625-21,20250504,20250504-21-21204,21A - Union Station,,0,DDS31003,388792,1,1,21A
04250625-27,20250504,20250504-27-27101,27A - Milton GO,,1,DDS31003,388814,1,1,27A
04250625-94,20250504,20250504-94-94330,94 - Square One,,1,DDS31002,389500,1,1,94
04250625-94,20250504,20250504-94-94251,94 - Pickering GO,,0,DDS31002,389499,1,1,94
04250625-94,20250504,20250504-94-94150,94 - Square One,,1,DDS31002,389500,1,1,94
04250625-94,20250504,20250504-94-94051,94 - Pickering GO,,0,DDS31002,389499,1,1,94
04250625-27,20250504,20250504-27-27341,27B - Meadowvale GO,,1,DDS31001,388813,1,1,27B
04250625-19,20250504,20250504-19-19290,19 - Finch Terminal,,0,DDS31001,388788,1,1,19
04250625-19,20250504,20250504-19-19231,19 - Square One,,1,DDS31001,388787,1,1,19
04250625-19,20250504,20250504-19-19140,19 - Finch Terminal,,0,DDS31001,388788,1,1,19
04250625-94,20250504,20250504-94-94040,94 - Square One,,1,DDS31001,389500,1,1,94
04250625-94,20250504,20250504-94-94001,94 - Pickering GO,,0,DDS31001,389499,1,1,94
04250625-29,20250504,20250504-29-29891,29 - Guelph Central GO,,1,DDS21002,388819,1,1,29
04250625-18,20250504,20250504-18-18871,18 - Hamilton GO,,1,DDS21002,388773,1,1,18
04250625-47,20250504,20250504-47-47751,47 - Hamilton GO,,1,DDS21002,388881,1,1,47
04250625-47,20250504,20250504-47-47710,47 - Hwy. 407 Bus Term,,0,DDS21002,388877,1,1,47
04250625-18,20250504,20250504-18-18491,18 - Hamilton GO,,1,DDS21002,388773,1,1,18
04250625-25,20250504,20250504-25-25281,25K - U of Waterloo,,1,DDS21001,388812,1,1,25K
04250625-29,20250504,20250504-29-29240,29 - Kipling Bus Terminal,,0,DDS21001,388818,1,1,29
04250625-31,20250504,20250504-31-31931,31X - Mount Pleasant GO,,1,bramp002,388835,1,1,31X
04250625-31,20250504,20250504-31-31890,31E - Union Station,,0,bramp002,388831,1,1,31E
04250625-29,20250504,20250504-29-29751,29 - Guelph Central GO,,1,bramp002,388819,1,1,29
04250625-94,20250504,20250504-94-94500,94 - Square One,,1,bramp001,389500,1,1,94
04250625-94,20250504,20250504-94-94411,94 - Pickering GO,,0,bramp001,389499,1,1,94
04250625-25,20250504,20250504-25-25322,25C - Square One,,0,bramp001,388806,1,1,25C
04250625-25,20250504,20250504-25-25241,25K - U of Waterloo,,1,bramp001,388812,1,1,25K
04250625-31,20250504,20250504-31-31070,31K - Union Station,,0,bramp001,388836,1,1,31K
04250625-21,20250427,20250427-21-21921,21F - Milton GO,,1,strvl014,388794,1,1,21F
04250625-27,20250427,20250427-27-27850,27B - Finch Terminal,,0,strvl014,388815,1,1,27B
04250625-94,20250427,20250427-94-94750,94 - Square One,,1,strvl014,389500,1,1,94
04250625-94,20250427,20250427-94-94671,94 - Pickering GO,,0,strvl014,389499,1,1,94
04250625-36,20250427,20250427-36-36951,36B - Bramalea Term,,1,strvl013,388857,1,1,36B
04250625-36,20250427,20250427-36-36890,36B - York Mills Term,,0,strvl013,388856,1,1,36B
04250625-36,20250427,20250427-36-36891,36B - Bramalea Term,,1,strvl013,388857,1,1,36B
04250625-36,20250427,20250427-36-36831,36B - Bramalea Term,,1,strvl013,388857,1,1,36B
04250625-27,20250427,20250427-27-27721,27B - Meadowvale GO,,1,strvl013,388813,1,1,27B
04250625-27,20250427,20250427-27-27660,27B - Finch Terminal,,0,strvl013,388815,1,1,27B
04250625-31,20250427,20250427-31-31921,31E - Georgetown GO,,1,strvl012,388827,1,1,31E
04250625-19,20250427,20250427-19-19860,19 - Finch Terminal,,0,strvl012,388788,1,1,19
04250625-19,20250427,20250427-19-19811,19 - Square One,,1,strvl012,388787,1,1,19
04250625-27,20250427,20250427-27-27400,27B - Finch Terminal,,0,strvl006,388815,1,1,27B
04250625-21,20250427,20250427-21-21233,21D - Meadowvale GO,,1,strvl006,388796,1,1,21D
04250625-21,20250427,20250427-21-21220,21C - Union Station,,0,strvl006,388789,1,1,21C
04250625-25,20250427,20250427-25-25202,25C - Square One,,0,strvl006,388806,1,1,25C
04250625-21,20250427,20250427-21-21431,21C - Square One,,1,strvl005,388790,1,1,21C
04250625-21,20250427,20250427-21-21404,21A - Union Station,,0,strvl005,388792,1,1,21A
04250625-21,20250427,20250427-21-21255,21A - Milton GO,,1,strvl005,388791,1,1,21A
04250625-21,20250427,20250427-21-21250,21C - Union Station,,0,strvl005,388789,1,1,21C
04250625-36,20250427,20250427-36-36231,36B - Bramalea Term,,1,strvl005,388857,1,1,36B
04250625-36,20250427,20250427-36-36110,36B - York Mills Term,,0,strvl005,388856,1,1,36B
04250625-36,20250427,20250427-36-36181,36B - Bramalea Term,,1,strvl004,388857,1,1,36B
04250625-36,20250427,20250427-36-36070,36B - York Mills Term,,0,strvl004,388856,1,1,36B
04250625-27,20250427,20250427-27-27421,27B - Meadowvale GO,,1,strvl003,388813,1,1,27B
04250625-47,20250427,20250427-47-47370,47 - Hwy. 407 Bus Term,,0,strvl003,388877,1,1,47
04250625-18,20250427,20250427-18-18101,18J - West Harbour GO,,1,strvl003,388783,1,1,18J
04250625-21,20250427,20250427-21-21060,21F - Union Station,,0,strvl003,388795,1,1,21F
04250625-52,20250427,20250427-52-52531,52 - DC Oshawa GO,,0,steep007,388886,1,1,52
04250625-92,20250427,20250427-92-92620,92 - Yorkdale Term,,1,steep006,389496,1,1,92
04250625-92,20250427,20250427-92-92471,92 - DC Oshawa GO,,0,steep006,389495,1,1,92
04250625-92,20250427,20250427-92-92370,92 - Yorkdale Term,,1,steep006,389496,1,1,92
04250625-21,20250427,20250427-21-21641,21C - Square One,,1,steep005,388790,1,1,21C
04250625-21,20250427,20250427-21-21531,21C - Square One,,1,steep005,388790,1,1,21C
04250625-16,20250427,20250427-16-16520,16 - Union Station,,0,steep005,388767,1,1,16
04250625-47,20250427,20250427-47-47351,47 - Hamilton GO,,1,steep005,388881,1,1,47
04250625-92,20250427,20250427-92-92510,92 - Yorkdale Term,,1,steep004,389496,1,1,92
04250625-92,20250427,20250427-92-92391,92 - DC Oshawa GO,,0,steep004,389495,1,1,92
04250625-92,20250427,20250427-92-92300,92 - Yorkdale Term,,1,steep004,389496,1,1,92
04250625-96,20250427,20250427-96-96191,96Z - DC Oshawa GO,,0,steep004,389503,1,1,96Z
04250625-47,20250427,20250427-47-47620,47 - Hwy. 407 Bus Term,,0,steep003,388877,1,1,47
04250625-47,20250427,20250427-47-47411,47 - Hamilton GO,,1,steep003,388881,1,1,47
04250625-47,20250427,20250427-47-47330,47 - Hwy. 407 Bus Term,,0,steep003,388877,1,1,47
04250625-47,20250427,20250427-47-47141,47 - Hamilton GO,,1,steep003,388881,1,1,47
04250625-27,20250427,20250427-27-27540,27B - Finch Terminal,,0,steep002,388815,1,1,27B
04250625-21,20250427,20250427-21-21363,21D - Meadowvale GO,,1,steep002,388796,1,1,21D
04250625-21,20250427,20250427-21-21260,21C - Union Station,,0,steep002,388789,1,1,21C
04250625-19,20250427,20250427-19-19271,19 - Square One,,1,steep002,388787,1,1,19
04250625-19,20250427,20250427-19-19200,19 - Finch Terminal,,0,steep002,388788,1,1,19
04250625-19,20250427,20250427-19-19121,19 - Square One,,1,steep002,388787,1,1,19
04250625-19,20250427,20250427-19-19370,19 - Finch Terminal,,0,steep001,388788,1,1,19
04250625-19,20250427,20250427-19-19311,19 - Square One,,1,steep001,388787,1,1,19
04250625-19,20250427,20250427-19-19250,19 - Finch Terminal,,0,steep001,388788,1,1,19
04250625-19,20250427,20250427-19-19181,19 - Square One,,1,steep001,388787,1,1,19
04250625-96,20250427,20250427-96-96100,96B - Finch Terminal,,1,steep001,389502,1,1,96B
04250625-90,20250427,20250427-90-90990,90B - DC Oshawa GO,,0,oshaw013,389493,1,1,90B
04250625-70,20250427,20250427-70-70891,70B - Uxbridge,,0,oshaw013,388932,1,1,70B
04250625-96,20250427,20250427-96-96821,96B - DC Oshawa GO,,0,oshaw013,389501,1,1,96B
04250625-92,20250427,20250427-92-92720,92 - Yorkdale Term,,1,oshaw013,389496,1,1,92
04250625-88,20250427,20250427-88-88950,88 - Trent U,,0,oshaw012,389487,1,1,88
04250625-88,20250427,20250427-88-88411,88C - DC Oshawa GO,,1,oshaw008,389490,1,1,88C
04250625-88,20250427,20250427-88-88430,88C - Trent U,,0,oshaw008,389489,1,1,88C
04250625-88,20250427,20250427-88-88791,88 - DC Oshawa GO,,1,oshaw007,389491,1,1,88
04250625-88,20250427,20250427-88-88600,88 - Trent U,,0,oshaw007,389487,1,1,88
04250625-52,20250427,20250427-52-52391,52 - DC Oshawa GO,,0,oshaw007,388886,1,1,52
04250625-52,20250427,20250427-52-52520,52 - Hwy. 407 Bus Term,,1,oshaw007,388888,1,1,52
04250625-52,20250427,20250427-52-52621,52 - DC Oshawa GO,,0,oshaw006,388886,1,1,52
04250625-52,20250427,20250427-52-52610,52 - Hwy. 407 Bus Term,,1,oshaw006,388888,1,1,52
04250625-92,20250427,20250427-92-92311,92 - DC Oshawa GO,,0,oshaw006,389495,1,1,92
04250625-92,20250427,20250427-92-92220,92 - Yorkdale Term,,1,oshaw006,389496,1,1,92
